"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","term"
"77","RT @cmlauriecumbo: It's been 900 days since Boko Haram kidnapped 276 school girls in Nigeria. 218 remain in captivity. It's time to #BringB…",FALSE,0,NA,2016-09-30 20:50:29,FALSE,NA,"781959424416055300",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LetoileSan",3,TRUE,FALSE,NA,NA,"boko haram"
"78","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:50:28,FALSE,NA,"781959421840723968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DomenduU",64,TRUE,FALSE,NA,NA,"boko haram"
"79","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:50:17,FALSE,NA,"781959374642315265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BasilDurugo",64,TRUE,FALSE,NA,NA,"boko haram"
"80","We cndmn d rcnt plan of d @NGRPresident 2 attck #SheikhZakzaky under d scam of Boko Haram @MBuhari 
#DontKillZakzaky https://t.co/QXwU3boGK0",FALSE,0,NA,2016-09-30 20:50:11,FALSE,NA,"781959346683011072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NajeebMaigatari",6,FALSE,FALSE,NA,NA,"boko haram"
"81","RT @IRLA_USA: Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,0,NA,2016-09-30 20:50:07,FALSE,NA,"781959333353586691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DomenduU",30,TRUE,FALSE,NA,NA,"boko haram"
"82","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 20:50:01,FALSE,NA,"781959308867166208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DomenduU",46,TRUE,FALSE,NA,NA,"boko haram"
"83","UN warns of worst humanitarian crisis by Boko Haram https://t.co/jRUnj2fqnz",FALSE,0,NA,2016-09-30 20:49:21,FALSE,NA,"781959137286496256",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","globesec",0,FALSE,FALSE,NA,NA,"boko haram"
"84","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:49:19,FALSE,NA,"781959130282065920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamestopic1",64,TRUE,FALSE,NA,NA,"boko haram"
"85","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:49:16,FALSE,NA,"781959119309647872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rpowers100",290,TRUE,FALSE,NA,NA,"boko haram"
"86","RT @TerrorEvents: Famine killing tens of thousands in #BokoHaram region: U.N. - https://t.co/nKMrUc6rTZ via @Reuters",FALSE,0,NA,2016-09-30 20:47:26,FALSE,NA,"781958655369474052",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milatrud11",3,TRUE,FALSE,NA,NA,"boko haram"
"87","RT @Amaka_Ekwo: 75,000 could starve to death in Nigeria after Boko Haram: UN https://t.co/G3zm4rBTZL",FALSE,0,NA,2016-09-30 20:47:17,FALSE,NA,"781958620372148224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZuemiteleM",129,TRUE,FALSE,NA,NA,"boko haram"
"88","RT @AP: Up to 75,000 children could die from famine-like conditions in Nigeria in next year, UN says. https://t.co/GjzVtBAfbU https://t.co/…",FALSE,0,NA,2016-09-30 20:47:14,FALSE,NA,"781958606321225728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZuemiteleM",328,TRUE,FALSE,NA,NA,"boko haram"
"89","RT @Sayyeedjavad: We say no to d #FG plan to assasinate #sheikhzakzaky in the name of Boko Haram #DontKillZakzaky #freezakzaky @MBuhari",FALSE,0,NA,2016-09-30 20:46:47,FALSE,NA,"781958493507026945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibniabdullah12",18,TRUE,FALSE,NA,NA,"boko haram"
"90","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:46:39,FALSE,NA,"781958458048385024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CNikolajew",290,TRUE,FALSE,NA,NA,"boko haram"
"91","Boko Haram region could become world’s worst crisis, warns UN https://t.co/ZCVNgMWCvW https://t.co/7tYkkwTEZ0",FALSE,0,NA,2016-09-30 20:46:37,FALSE,NA,"781958451693953024",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","WF_DJ_StarBROPE",2,FALSE,FALSE,NA,NA,"boko haram"
"92","Famine killing tens of thousands in Boko Haram region -U.N: Tens of thousands of people are dying of hunger in the… https://t.co/UG55LjHscv",FALSE,0,NA,2016-09-30 20:46:25,FALSE,NA,"781958402520023040",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","BusinessDayNg",0,FALSE,FALSE,NA,NA,"boko haram"
"93","Boko Haram region could become world’s worst crisis, warns UN https://t.co/FY6Vy0fID0 https://t.co/9dzaP9weZe",FALSE,0,NA,2016-09-30 20:46:25,FALSE,NA,"781958402356355072",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Mz_kimjulie",0,FALSE,FALSE,NA,NA,"boko haram"
"94","Boko Haram region could become world’s worst crisis, warns UN https://t.co/go97SWFzsj https://t.co/B7GE42xGpf",FALSE,0,NA,2016-09-30 20:46:17,FALSE,NA,"781958366478213120",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Danielswags",0,FALSE,FALSE,NA,NA,"boko haram"
"95","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:46:08,FALSE,NA,"781958328788348932",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sspaco08",64,TRUE,FALSE,NA,NA,"boko haram"
"96","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 20:46:03,FALSE,NA,"781958308538228736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sspaco08",55,TRUE,FALSE,NA,NA,"boko haram"
"97","Boko Haram will Become World’s Worst Humanitarian Crisis: UN Official. - https://t.co/92j57jqElp",FALSE,0,NA,2016-09-30 20:45:57,FALSE,NA,"781958282772639744",NA,"<a href=""http://www.uneekomunikations.com"" rel=""nofollow"">uneek</a>","uneeking",0,FALSE,FALSE,NA,NA,"boko haram"
"98","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 20:45:41,FALSE,NA,"781958217677111297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sspaco08",46,TRUE,FALSE,NA,NA,"boko haram"
"99","#News #Nigeria 14 soldiers killed in anti-Boko Haram operations https://t.co/f657EPf4ew https://t.co/qsygoiKHfT",FALSE,0,NA,2016-09-30 20:45:18,FALSE,NA,"781958118972338176",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","okoriedina",0,FALSE,FALSE,NA,NA,"boko haram"
"100","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 20:45:14,FALSE,NA,"781958101394153472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NWACANADA2",55,TRUE,FALSE,NA,NA,"boko haram"
"101","US have builds a African drone base to fight Boko Haram for $100 million. https://t.co/Fhi33GnI8F",FALSE,0,NA,2016-09-30 20:45:13,FALSE,NA,"781958098017628160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ProjectReaper",0,FALSE,FALSE,NA,NA,"boko haram"
"102","US builds a $100 million African drone base to fight Boko Haram https://t.co/NOpiMQynK7 #agadez #alqaeda #bokoharam",FALSE,0,NA,2016-09-30 20:44:51,FALSE,NA,"781958007219482624",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CyM00n",0,FALSE,FALSE,NA,NA,"boko haram"
"103","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:44:39,FALSE,NA,"781957956980076544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stb1106",290,TRUE,FALSE,NA,NA,"boko haram"
"104","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:44:05,FALSE,NA,"781957812628942848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","life1scott",290,TRUE,FALSE,NA,NA,"boko haram"
"105","US builds a $100 million African drone base to fight Boko Haram https://t.co/06bDnRVuvw",FALSE,0,NA,2016-09-30 20:43:50,FALSE,NA,"781957752151171072",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","inestcom",0,FALSE,FALSE,NA,NA,"boko haram"
"106","RT @anaduaka_ebuka: Nnamdi Kanu must be a prophet. Nigeria now like then Somalia says OXFAM. Pls support #SelfDetermination.
#Biafra https:…",FALSE,0,NA,2016-09-30 20:43:39,FALSE,NA,"781957703031746561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OkumaModestus",4,TRUE,FALSE,NA,NA,"boko haram"
"107","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:42:53,FALSE,NA,"781957510127312896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OkumaModestus",64,TRUE,FALSE,NA,NA,"boko haram"
"108","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:42:42,FALSE,NA,"781957464069640192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlessingVidel",64,TRUE,FALSE,NA,NA,"boko haram"
"109","RT @philhazlewood: NE #Nigeria cd become world's biggest humanitarian crisis because of Boko Haram, malnutrition - UN @AFP @AFPAfrica https…",FALSE,0,NA,2016-09-30 20:42:34,FALSE,NA,"781957433665216512",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","OkoloNonso042",31,TRUE,FALSE,NA,NA,"boko haram"
"110","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 20:42:34,FALSE,NA,"781957431379259392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlessingVidel",55,TRUE,FALSE,NA,NA,"boko haram"
"111","#ssanunited “123 terrorists” killed in Niger's anti-Boko Haram operations - Vanguard https://t.co/gvtLXNEtb8 #ssanunited",FALSE,0,NA,2016-09-30 20:42:31,FALSE,NA,"781957418045497344",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ssanUnited",0,FALSE,FALSE,NA,NA,"boko haram"
"112","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:42:28,FALSE,NA,"781957405072584704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SAPHNAsharonOBE",290,TRUE,FALSE,NA,NA,"boko haram"
"113","US builds a $100 million African drone base to fight Boko Haram -  https://t.co/TWZXrrOZYj https://t.co/UnwVX1uXV8",FALSE,0,NA,2016-09-30 20:42:10,FALSE,NA,"781957331823230976",NA,"<a href=""http://www.latesttoy.com"" rel=""nofollow"">Latesttoy.com</a>","latesttoy",0,FALSE,FALSE,NA,NA,"boko haram"
"114","RT @YomaVictor: Tribute to my cousin who spent about 5 years fighting Boko Haram. We are burying him a day to Nigeria's 56th independence #…",FALSE,0,NA,2016-09-30 20:42:02,FALSE,NA,"781957296297574400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThaLordSleeK",61,TRUE,FALSE,NA,NA,"boko haram"
"115","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:41:54,FALSE,NA,"781957265305788416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TriciaHart26",290,TRUE,FALSE,NA,NA,"boko haram"
"116","#Oldpost Retreating Boko Haram Leaves Mass Of Throat-Slit Corpses In Borno Town https://t.co/tie8tuo31v",FALSE,0,NA,2016-09-30 20:41:45,FALSE,NA,"781957226143416320",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","Lanrewaju2014",0,FALSE,FALSE,NA,NA,"boko haram"
"117","RT @NigeriaNewsdesk: Boko Haram region could become world’s worst crisis – UN https://t.co/1CG0uMA2v3 via @todayng https://t.co/VI2HttJMBA",FALSE,0,NA,2016-09-30 20:41:41,FALSE,NA,"781957209278251009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zahradeen2007",6,TRUE,FALSE,NA,NA,"boko haram"
"118","RT @riskmaplive: Famine Killing Tens Of Thousands In Boko Haram Region . https://t.co/ty0HBMsAeK https://t.co/q0XL8QZYHO",FALSE,0,NA,2016-09-30 20:41:11,FALSE,NA,"781957082266427396",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jojenNieve",2,TRUE,FALSE,NA,NA,"boko haram"
"119","Boko Haram region could become worlds worst crisis - UN: Geneva - Without more donor support the emergency ca... https://t.co/kki8MVBYOW",FALSE,0,NA,2016-09-30 20:40:36,FALSE,NA,"781956937495695360",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","dlswitzerland",0,FALSE,FALSE,NA,NA,"boko haram"
"120","RT @NigeriaNewsdesk: Boko Haram region could become world’s worst crisis – UN https://t.co/1CG0uMA2v3 via @todayng https://t.co/VI2HttJMBA",FALSE,0,NA,2016-09-30 20:39:41,FALSE,NA,"781956708184821760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nguevese_",6,TRUE,FALSE,NA,NA,"boko haram"
"121","Boko Haram region could become world's worst crisis, warns UN

https://t.co/adlm93jkXT",FALSE,0,NA,2016-09-30 20:39:31,FALSE,NA,"781956664995946496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichiMunshi",0,FALSE,FALSE,NA,NA,"boko haram"
"122","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 20:39:07,FALSE,NA,"781956565507141637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilaryscofield1",46,TRUE,FALSE,NA,NA,"boko haram"
"123","Many starving in Boko Haram areas: UN https://t.co/52tv51BGFG",FALSE,0,NA,2016-09-30 20:38:37,FALSE,NA,"781956439782756353",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nafson84",0,FALSE,FALSE,NA,NA,"boko haram"
"124","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:38:35,FALSE,NA,"781956429179711488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ciccarelli1973",290,TRUE,FALSE,NA,NA,"boko haram"
"125","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:38:27,FALSE,NA,"781956396527083521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BluJayy23",290,TRUE,FALSE,NA,NA,"boko haram"
"126","RT @DrJoeOdumakin: 900 Days Since #ChibokGirls Abduction: Women Arise Dares Boko Haram to Release Innocent Sc… https://t.co/bbqrlbe434 http…",FALSE,0,NA,2016-09-30 20:38:26,FALSE,NA,"781956393561624579",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","mickey2joo",8,TRUE,FALSE,NA,NA,"boko haram"
"127","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:38:15,FALSE,NA,"781956345360769024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmaobiEnwerem",64,TRUE,FALSE,NA,NA,"boko haram"
"128","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 20:38:01,FALSE,NA,"781956285998694400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","voicesofyouth",290,TRUE,FALSE,NA,NA,"boko haram"
"129","Boko Haram will Become World’s Worst Humanitarian Crisis: UN Official https://t.co/vtn7didEGU",FALSE,0,NA,2016-09-30 20:37:53,FALSE,NA,"781956253329141760",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","IslamMuhammadi",0,FALSE,FALSE,NA,NA,"boko haram"
"130","Tens of thousands dying of hunger in Boko Haram region —UN https://t.co/pziOCpgKLk",FALSE,0,NA,2016-09-30 20:37:45,FALSE,NA,"781956218432659456",NA,"<a href=""http://www.newsheadlines.com.ng"" rel=""nofollow"">News Headlines Nigeria</a>","newsheadlinesng",0,FALSE,FALSE,NA,NA,"boko haram"
"131","RT @FRANCE24: Boko Haram region poised for world’s worst crisis, says UN https://t.co/wk8YZY6FKK https://t.co/2WNkSt4Rqb",FALSE,0,NA,2016-09-30 20:37:31,FALSE,NA,"781956160735805440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedroma2712",51,TRUE,FALSE,NA,NA,"boko haram"
"132","#ASISAbuja2016 Tobi Baba: Boko Haram region could become world’s worst crisis – UN https://t.co/ELPKuz28YV  #niger… https://t.co/cagLazIt3m",FALSE,0,NA,2016-09-30 20:36:55,FALSE,NA,"781956008360935424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyCabman",0,FALSE,FALSE,NA,NA,"boko haram"
"133","RT @NkirukaNistoran: World leaders @MBuhari is creating another humanitarian aids in #Biafraland  #FreeNnamdiKanu #FreeBiafra @UN @hrw 
htt…",FALSE,0,NA,2016-09-30 20:36:40,FALSE,NA,"781955946385960961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julierayebu",167,TRUE,FALSE,NA,NA,"boko haram"
"134","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 20:36:23,FALSE,NA,"781955877360246784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmaobiEnwerem",55,TRUE,FALSE,NA,NA,"boko haram"
"135","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:36:21,FALSE,NA,"781955868590039040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedroma2712",64,TRUE,FALSE,NA,NA,"boko haram"
"136","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 20:36:17,FALSE,NA,"781955849090727942",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedroma2712",55,TRUE,FALSE,NA,NA,"boko haram"
"137","@sugabelly Boko Haram in Nigeria had been coming for a long time. Religious extremism in Naija, no be today - see the rampaging herdsmen",FALSE,0,"sugabelly",2016-09-30 20:35:52,FALSE,"781955099983773696","781955744790818816","15743628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toye_Jnr",0,FALSE,FALSE,NA,NA,"boko haram"
"138","Boko Haram region could become world’s worst crisis – UN https://t.co/5eomoxLt4r #nigeria #bokoharam #darfur #sudan",FALSE,0,NA,2016-09-30 20:35:46,FALSE,NA,"781955720136777728",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Voiceof9jathugs",0,FALSE,FALSE,NA,NA,"boko haram"
